id,reviews_per_month,last_review,number_of_reviews
4977744,0.02,2015/01/18,1
4977756,0.08,2016/04/29,4
4978214,0.66,2019/06/11,33
4978241,1,2019/06/24,52
4978607,0.18,2016/10/08,10
4982699,1.29,2018/07/21,66
4982969,,,0
4983264,1.38,2019/06/30,70
4983691,0.02,2015/10/28,1
4984951,0.72,2019/05/27,37
4986843,0.18,2018/12/21,2
4987238,0.59,2018/12/18,26
4987355,1.25,2019/06/18,23
4987370,,,0
4987929,0.91,2019/06/14,46
4988556,2.06,2019/06/29,79
4988687,0.33,2017/12/20,17
4989295,0.24,2018/12/26,12
4991235,0.02,2015/09/21,1
4991895,4.45,2019/07/02,49
4993422,0.71,2019/06/28,36
4994058,0.05,2016/05/21,2
4994264,,,0
4994266,3.21,2019/06/21,168
4995083,0.18,2016/05/30,8
4995739,0.82,2018/11/19,43
4996027,0.43,2019/06/20,20
4996877,,,0
4998025,0.24,2019/05/13,9
4998221,0.06,2019/05/19,3
4998294,0.55,2019/05/22,28
5002867,0.52,2017/05/31,24
5003266,0.47,2019/03/28,5
5004463,0.5,2019/07/05,27
5006113,0.04,2017/08/19,1
5006114,0.57,2019/06/14,15
5006927,0.09,2015/10/07,5
5010368,1.44,2019/04/27,75
5010729,2.76,2019/06/23,147
5011693,0.52,2019/06/09,25
5013302,0.36,2019/05/16,13
5013556,1.05,2019/06/14,56
5014831,0.26,2019/01/04,13
5015281,,,0
5019183,,,0
5019373,0.22,2016/06/20,10
5020687,3.4,2019/07/01,94
5020842,0.16,2019/07/07,8
5021376,2.37,2019/07/02,95
5025771,0.05,2016/01/03,2
5028135,1.2,2019/05/25,59
5028264,0.86,2019/05/27,45
5028478,1.27,2019/06/14,67
5028653,,,0
5029202,0.12,2019/02/14,6
5029204,0.9,2019/06/15,49
5029573,,,0
5029703,1.63,2019/07/05,87
5030256,,,0
5031178,3.7,2019/06/09,198
5031539,,,0
5033691,0.25,2019/06/15,13
5034136,0.31,2019/04/19,15
5036261,1.75,2019/05/20,95
5036659,0.8,2019/06/22,43
5037654,0.81,2019/05/28,43
5037892,0.45,2019/05/03,1
5038299,0.02,2015/01/21,1
5039939,,,0
5040218,0.64,2019/03/20,22
5040653,0.71,2019/06/04,36
5040919,,,0
5040951,0.4,2019/06/02,21
5041891,0.42,2019/06/20,22
5046189,0.84,2019/07/02,45
5046190,,,0
5046422,0.22,2016/10/24,8
5046894,0.62,2019/06/12,29
5048535,,,0
5049823,0.02,2015/11/11,1
5050156,0.28,2019/05/26,14
5050369,,,0
5050664,2.9,2019/06/25,153
5050799,0.42,2015/10/28,22
5051597,2.23,2019/06/20,119
5052495,2.75,2019/06/26,33
5052897,1.59,2019/06/28,85
5054072,0.32,2019/02/02,17
5054397,0.27,2018/05/26,14
5055033,,,0
5056421,0.5,2019/05/24,27
5058683,3.27,2019/06/16,175
5059402,,,0
5060771,0.03,2016/04/21,1
5061165,5.66,2019/06/29,307
5061178,1.57,2019/06/16,80
5061309,3.39,2019/06/20,155
5065185,1.35,2019/06/24,72
5065276,0.06,2015/10/05,3
5065630,,,0
5066526,,,0
5066813,1.15,2019/06/30,62
5066900,0.33,2019/05/16,13
5066963,,,0
5067097,,,0
5067348,0.51,2019/06/29,26
5067417,0.51,2019/06/08,25
5068972,0.13,2016/05/25,7
5069145,,,0
5070183,0.28,2019/05/23,10
5070378,0.03,2016/08/31,1
5075659,3.95,2019/06/22,211
5077231,,,0
5078828,0.06,2015/07/03,3
5079124,0.77,2019/06/24,39
5081207,0.31,2019/06/15,16
5082455,0.55,2018/11/05,29
5083907,,,0
5084095,,,0
5084887,0.02,2015/02/06,1
5085803,0.29,2019/04/27,12
5091056,0.35,2019/01/03,12
5093174,0.08,2015/06/06,4
5093352,0.66,2019/03/03,18
5094593,0.08,2018/05/04,4
5096158,0.09,2018/08/26,1
5101342,0.61,2019/06/29,19
5102006,0.3,2016/11/21,16
5102132,0.02,2016/02/16,1
5102389,1.27,2017/11/14,63
5104668,,,0
5105514,0.07,2018/04/29,1
5105632,,,0
5105768,0.64,2019/05/27,31
5105805,0.41,2019/06/29,15
5106041,0.97,2019/06/22,51
5106214,0.21,2018/07/18,11
5106749,0.69,2019/05/24,35
5110224,,,0
5110541,0.06,2015/05/24,3
5112761,,,0
5113910,0.95,2019/05/15,51
5115372,13.45,2019/07/03,430
5115534,0.06,2015/12/30,3
5116726,0.82,2019/06/13,43
5116727,0.13,2017/01/04,7
5117339,1.68,2019/06/02,78
5119201,0.77,2019/06/21,38
5122899,3.21,2019/05/22,167
5123033,,,0
5126391,2.16,2019/06/23,104
5127131,0.4,2019/06/04,21
5131879,,,0
5132306,0.37,2019/04/06,20
5132986,0.06,2015/05/17,3
5133942,0.36,2019/05/20,8
5135121,0.07,2017/08/27,3
5136673,,,0
5136833,0.22,2016/10/16,8
5137531,0.09,2015/03/05,5
5141379,0.29,2016/09/29,15
5143959,,,0
5144689,3.91,2019/07/05,126
5144831,0.05,2016/08/25,2
5146173,0.24,2016/10/23,12
5148878,0.12,2018/01/01,5
5149368,,,0
5152230,1.16,2019/04/24,61
5159567,0.44,2018/08/15,21
5159990,0.15,2017/05/17,8
5160871,0.63,2016/12/05,31
5161173,0.12,2019/02/19,5
5162578,1.13,2018/12/08,28
5162580,3.86,2019/06/21,205
5164045,0.43,2016/07/17,21
5168749,0.06,2019/06/30,3
5172992,,,0
5173154,,,0
5175054,2.21,2019/06/11,119
5178944,,,0
5179493,0.11,2019/06/13,5
5179556,,,0
5179785,0.09,2018/08/14,1
5180624,0.02,2015/09/21,1
5181492,0.4,2019/05/18,21
5181720,,,0
5183502,1.06,2019/06/12,38
5184986,0.06,2016/02/16,3
5185359,0.41,2018/02/17,19
5188746,0.28,2018/02/26,7
5188840,0.11,2017/12/02,5
5191617,0.02,2015/08/31,1
5191630,0.21,2016/11/11,11
5191965,0.69,2019/06/26,35
5192165,4.12,2019/06/13,209
5192219,3.81,2019/06/22,194
5192459,,,0
5193421,1.24,2019/06/24,63
5193916,0.08,2016/07/15,3
5194812,1.56,2019/06/19,77
5195409,0.04,2018/08/01,2
5195568,0.06,2015/10/14,3
5195654,0.38,2017/10/23,20
5199439,0.26,2019/05/25,13
5199814,0.02,2015/09/01,1
5200433,0.27,2019/04/03,14
5204458,0.04,2015/08/27,2
5205123,0.96,2018/12/24,45
5205171,1.58,2019/06/16,82
5207973,0.02,2015/03/31,1
5210286,0.07,2019/05/15,4
5211090,0.04,2015/06/25,2
5211296,2.59,2019/06/18,138
5212133,,,0
5213963,0.02,2015/04/01,1
5214511,0.06,2019/06/04,3
5216799,0.32,2016/01/03,17
5217507,0.24,2018/05/20,13
5219488,0.19,2018/05/29,10
5224210,0.03,2016/05/03,1
5225088,0.33,2019/05/17,16
5227024,1.07,2019/06/20,56
5229212,2.01,2019/06/24,62
5231104,,,0
5231817,0.11,2018/03/28,5
5232121,1.72,2019/06/21,90
5232570,0.52,2019/05/18,16
5233279,0.07,2017/01/03,2
5233345,0.55,2018/10/22,27
5236146,2.91,2019/06/18,150
5236234,,,0
5237336,6.77,2019/06/30,49
5237422,1.49,2019/06/19,79
5238491,,,0
5240711,3.23,2019/01/02,169
5241757,0.88,2019/06/09,47
5242156,1.7,2019/05/31,84
5247202,0.67,2019/05/06,32
5248975,0.2,2018/08/21,10
5251338,1.75,2018/11/02,66
5251340,2.84,2019/07/07,118
5251586,0.11,2016/09/01,6
5251624,,,0
5251673,,,0
5251719,,,0
5252343,0.04,2015/02/23,2
5257388,,,0
5258014,0.42,2019/05/05,19
5258459,,,0
5259407,0.06,2015/12/23,3
5260942,0.18,2018/10/15,9
5261712,0.02,2015/05/15,1
5261913,3.69,2019/06/28,195
5262076,3.2,2019/06/23,170
5262333,0.02,2015/02/28,1
5266736,1,2019/06/30,1
5266888,0.41,2019/06/19,22
5267177,,,0
5268045,0.39,2019/02/09,21
5268960,0.29,2017/10/15,12
5269840,1.65,2019/06/26,77
5270589,,,0
5271661,0.94,2019/06/30,2
5271997,2.32,2019/06/24,124
5276602,0.27,2019/01/14,14
5276704,0.15,2018/12/20,8
5276908,0.22,2018/08/13,12
5277117,0.02,2015/05/16,1
5277242,0.06,2016/04/13,3
5278810,0.27,2016/09/19,14
5278927,0.14,2019/06/01,7
5279859,1.23,2019/07/02,66
5279902,,,0
5279925,0.02,2015/09/01,1
5284341,,,0
5285141,0.1,2016/04/24,4
5285553,0.56,2019/03/11,24
5285867,0.45,2019/04/07,24
5286096,0.07,2016/04/22,3
5286482,1.47,2019/04/21,21
5287414,0.93,2019/06/19,49
5287733,4.54,2018/04/30,243
5288228,0.28,2018/10/01,15
5288376,0.29,2017/09/04,15
5288942,0.3,2016/11/14,15
5292616,0.06,2016/11/01,2
5293662,0.02,2016/01/03,1
5295884,2,2019/07/06,2
5297292,2.1,2019/06/15,109
5297788,2.2,2019/06/30,115
5298299,0.04,2015/09/21,2
5298458,0.06,2017/12/26,3
5298896,3.21,2019/07/07,107
5299177,0.25,2018/06/10,9
5300082,3.93,2019/06/23,210
5301003,2.23,2019/06/22,111
5302719,,,0
5303100,0.05,2016/06/08,2
5304431,0.21,2019/03/31,9
5305619,,,0
5309343,,,0
5309460,0.16,2018/06/23,8
5309810,0.18,2015/11/27,8
5309959,0.47,2018/11/02,20
5313584,,,0
5315796,0.21,2018/04/12,7
5315798,0.02,2015/03/17,1
5316158,0.15,2016/08/22,8
5316266,0.04,2015/08/25,2
5316377,3.61,2019/06/05,193
5316908,0.18,2018/12/23,7
5317871,,,0
5318322,1.94,2019/06/17,95
5319150,0.4,2019/03/30,21
5319431,0.49,2018/07/22,25
5319785,0.25,2019/06/16,13
5320983,3.33,2019/06/09,177
5325551,,,0
5326138,0.23,2019/03/16,12
5327035,,,0
5327598,0.03,2016/10/02,1
5328543,0.02,2015/03/06,1
5334478,1.88,2019/06/26,98
5335792,,,0
5336588,0.91,2019/06/30,46
5337757,1.12,2019/06/08,59
5338293,0.26,2019/04/11,10
5340170,0.04,2015/07/09,2
5340262,4.08,2019/06/24,214
5341379,,,0
5343821,2.21,2019/06/25,84
5344850,0.25,2018/12/18,13
5345293,1.19,2019/06/30,62
5346488,,,0
5346743,0.13,2018/12/13,7
5352301,0.18,2019/03/23,9
5352802,0.03,2016/12/30,1
5353312,0.3,2019/03/24,13
5353431,0.09,2016/01/05,5
5353612,4.39,2019/06/23,168
5353815,,,0
5354632,0.28,2018/08/18,13
5354796,2.02,2019/06/20,106
5358354,0.43,2019/05/09,20
5359410,0.02,2015/03/10,1
5361021,0.02,2015/03/23,1
5361824,0.04,2018/11/20,2
5362041,2.07,2019/06/11,104
5362279,0.45,2017/07/01,24
5363669,0.19,2016/08/15,10
5363874,0.25,2018/04/30,13
5364134,4.15,2019/07/02,199
5364337,,,0
5364814,0.02,2015/04/01,1
5365190,,,0
5366126,,,0
5370580,1.32,2019/07/01,69
5371463,1.97,2019/01/01,100
5372082,0.17,2018/07/02,8
5372526,1.08,2019/05/14,56
5373297,0.08,2016/10/23,4
5373703,0.53,2016/03/27,28
5374226,0.31,2016/09/03,16
5376069,0.1,2017/06/17,3
5381943,1.71,2019/06/14,91
5382755,0.03,2016/09/30,1
5383005,4.38,2019/06/23,233
5384643,1.39,2019/06/08,73
5384774,0.04,2015/07/31,2
5385943,,,0
5386402,,,0
5389907,0.16,2019/01/01,1
5390483,0.06,2015/11/07,3
5390882,6.19,2019/06/19,325
5392517,0.04,2015/10/31,2
5395116,,,0
5395679,2.54,2019/06/24,132
5396325,0.04,2015/06/09,2
5396701,0.2,2019/05/31,10
5396801,1.15,2019/06/23,60
5397157,3.75,2019/06/14,199
5397568,2.83,2019/06/28,137
5401148,0.29,2018/09/24,14
5402239,0.02,2015/03/14,1
5402632,0.14,2018/03/08,7
5402672,0.09,2015/10/27,4
5404201,2.62,2019/06/16,135
5404627,0.07,2016/06/02,3
5406041,3.9,2019/06/19,156
5406067,2.66,2019/07/02,139
5406167,0.95,2019/06/02,49
5406187,1.73,2019/07/07,91
5409372,0.33,2019/06/24,17
5409607,0.18,2018/12/07,9
5410897,2.7,2019/07/05,136
5411787,0.48,2019/05/27,23
5412567,0.06,2015/11/16,3
5413565,0.41,2019/05/12,21
5414178,0.04,2015/04/24,2
5414471,0.07,2018/05/31,1
5414911,1.46,2019/04/08,76
5418312,0.35,2019/06/30,18
5418807,1.6,2019/06/16,81
5419405,0.02,2015/08/03,1
5420456,0.69,2019/06/24,35
5423135,0.02,2015/04/02,1
5424042,1.37,2019/05/20,72
5424994,0.1,2018/06/08,5
5429358,,,0
5430560,0.04,2016/10/21,2
5430658,0.94,2019/06/27,49
5431845,0.57,2018/06/24,30
5432089,0.59,2019/06/01,28
5432178,,,0
5432597,,,0
5432743,,,0
5433287,0.4,2019/06/23,15
5433367,0.17,2017/08/21,4
5433746,2.07,2019/06/26,106
5433967,3.72,2019/06/20,194
5434150,0.85,2019/01/25,43
5434197,1.34,2016/12/15,71
5434655,,,0
5439148,0.02,2015/08/09,1
5439372,1.94,2019/06/24,98
5442054,0.13,2018/11/16,1
5442313,0.13,2017/02/15,6
5442584,0.29,2019/05/09,14
5443318,0.24,2019/06/09,11
5443581,0.28,2017/08/28,14
5445314,1.03,2019/06/20,54
5445743,0.82,2019/03/29,43
5447255,0.24,2015/10/26,12
5447434,0.41,2016/01/03,20
5451108,,,0
5454050,0.29,2018/10/09,15
5458432,0.32,2019/06/10,6
5465270,0.14,2016/08/07,7
5466630,1.58,2019/06/16,83
5466680,0.09,2018/09/11,5
5470350,0.1,2016/09/19,5
5475870,,,0
5476046,1.41,2019/04/27,68
5476474,0.24,2018/07/19,12
5477034,,,0
5477876,0.32,2019/06/08,17
5478741,1.14,2019/06/09,57
5478901,,,0
5481762,2.74,2019/01/04,142
5482031,,,0
5482918,3.82,2019/05/30,148
5487204,0.04,2015/08/25,2
5490366,0.02,2015/03/21,1
5490833,,,0
5491149,1.48,2018/12/15,76
5492696,0.11,2016/01/06,6
5494750,0.29,2019/03/30,1
5495026,0.04,2016/05/07,2
5495927,0.47,2018/09/30,25
5497874,1.1,2018/10/10,57
5500197,0.16,2016/10/24,8
5500740,0.35,2019/05/05,18
5502282,3.75,2019/06/22,186
5504568,0.93,2019/07/04,49
5505726,1.96,2019/06/21,64
5505918,0.08,2017/02/21,4
5506438,0.02,2015/10/03,1
5507371,0.03,2016/07/29,1
5507784,1.45,2019/06/27,75
5509771,2.35,2019/07/07,123
5509802,,,0
5509980,1.85,2019/06/30,97
5510725,1.06,2019/06/09,53
5511036,1.4,2019/06/23,72
5511067,0.06,2015/09/28,3
5512274,0.02,2015/10/30,1
5518629,0.06,2015/10/12,3
5519207,2.69,2019/06/13,134
5521107,0.43,2018/09/26,21
5522518,0.25,2016/05/06,13
5523413,0.15,2019/05/18,8
5523654,0.06,2017/04/05,2
5523876,0.18,2015/11/14,9
5524950,0.04,2019/05/19,2
5525206,0.15,2016/01/02,7
5525510,1.27,2019/06/23,62
5526210,1.07,2019/06/30,50
5528111,,,0
5533000,0.31,2019/07/01,16
5534192,0.23,2016/12/04,8
5534660,0.33,2016/01/05,17
5534962,2.78,2019/07/01,58
5536023,,,0
5536560,0.12,2017/03/05,6
5536638,0.68,2017/01/02,35
5536824,0.17,2018/07/19,9
5536844,,,0
5538353,,,0
5538410,,,0
5538720,1.46,2019/05/12,75
5538798,0.1,2016/09/19,5
5541897,0.22,2019/07/01,11
5543210,0.16,2019/05/13,8
5543996,,,0
5545560,2.31,2019/07/01,33
5545876,,,0
5546217,2.42,2019/06/17,119
5547081,0.33,2019/05/14,17
5549530,2.67,2019/07/03,136
5550377,0.26,2017/12/12,12
5550788,0.14,2019/05/15,2
5556358,,,0
5557097,2.08,2019/06/27,109
5557135,0.15,2016/11/06,7
5557536,0.13,2019/04/27,6
5557684,0.17,2017/01/01,8
5558242,0.08,2017/06/23,4
5558596,0.87,2019/07/01,45
5561355,0.08,2017/09/03,4
5562394,,,0
5562420,2.63,2019/06/21,137
5562710,3.22,2019/06/21,169
5562962,0.29,2017/06/22,15
5567220,0.62,2016/05/25,32
5567278,2.26,2019/05/20,118
5567361,5.51,2019/07/07,282
5567401,0.46,2017/03/25,24
5568799,0.52,2018/11/12,27
5569167,0.02,2015/03/16,1
5569302,,,0
5569464,,,0
5571405,0.16,2018/09/21,8
5572393,0.22,2019/06/09,3
5578843,0.54,2015/12/06,28
5579147,0.02,2015/04/09,1
5579629,0.13,2016/10/21,5
5580236,0.04,2015/09/14,2
5580648,0.25,2015/08/17,13
5581272,0.08,2018/11/03,4
5581273,0.74,2016/09/03,38
5581442,0.1,2017/05/13,5
5582283,,,0
5588253,0.77,2019/06/26,31
5588684,0.4,2018/10/13,16
5590387,0.37,2019/06/02,16
5590400,,,0
5590966,2.5,2018/01/20,131
5591612,0.86,2019/06/23,45
5593205,0.02,2016/01/01,1
5593679,0.14,2019/04/30,7
5593725,1.17,2019/07/01,18
5593975,0.15,2016/10/03,7
5594865,0.68,2019/04/24,3
5594883,,,0
5598465,0.14,2017/10/22,7
5600260,0.03,2016/08/01,1
5601147,,,0
5602027,,,0
5602200,0.2,2016/04/19,9
5602369,0.33,2018/12/31,17
5604005,1.94,2019/06/29,101
5604704,2.62,2019/07/02,134
5605209,3.34,2019/06/24,175
5605790,2.95,2019/07/03,76
5605822,2.86,2019/06/21,148
5606308,0.82,2019/06/22,41
5611893,0.14,2019/06/24,6
5613334,,,0
5615835,1.39,2019/05/24,32
5616298,0.18,2016/01/28,9
5618341,,,0
5619149,1.11,2019/03/01,57
5621141,0.8,2019/06/30,41
5623799,,,0
5624616,0.14,2016/05/17,7
5624807,0.07,2017/06/11,2
5625386,0.02,2015/09/15,1
5626601,0.18,2016/06/12,7
5627418,2.75,2019/07/02,140
5627944,1.08,2019/06/14,56
5628539,0.28,2018/06/10,14
5629953,0.71,2017/08/18,26
5631916,,,0
5632551,0.06,2019/03/02,3
5636395,3.26,2019/06/21,165
5638270,0.24,2019/06/30,12
5638792,,,0
5638917,0.1,2019/06/22,5
5640394,0.54,2018/12/18,28
5641644,1.18,2019/01/27,54
5641857,4.65,2019/06/28,243
5642982,0.32,2019/05/31,11
5646613,,,0
5647213,1.98,2019/06/20,44
5647416,0.3,2019/05/23,14
5649163,0.11,2019/05/26,4
5649580,1.1,2019/03/03,56
5649623,0.17,2015/10/19,9
5651523,1.11,2019/07/07,57
5651679,,,0
5651944,1.2,2019/02/19,62
5652403,0.02,2015/09/26,1
5652542,0.68,2017/06/28,34
5652946,0.12,2018/10/15,6
5656458,0.21,2016/02/25,10
5656639,0.29,2019/05/24,15
5659180,0.76,2019/04/28,35
5659204,,,0
5659417,1.06,2019/06/13,51
5659666,1.26,2019/05/30,64
5660972,,,0
5661080,1.72,2019/06/20,58
5661276,3.43,2019/07/01,178
5661603,0.09,2018/08/26,1
5661631,,,0
5663222,4.42,2019/06/30,151
5670038,1.65,2018/12/01,85
5670672,2.93,2019/06/21,146
5671103,0.21,2016/11/07,11
5671922,0.06,2016/08/13,3
5672196,,,0
5672288,0.02,2015/04/27,1
5672471,,,0
5672615,0.32,2019/05/24,15
5672704,0.07,2016/04/22,3
5678143,1.59,2019/06/21,83
5679129,,,0
5679557,0.4,2019/07/07,21
5679938,0.06,2016/10/06,3
5681611,0.57,2018/10/26,20
5681742,0.9,2019/05/23,47
5681745,0.16,2015/11/09,8
5684147,0.02,2015/05/26,1
5684940,0.2,2017/06/25,10
5690007,4.42,2019/07/07,155
5691347,0.46,2019/06/13,20
5691755,0.08,2018/07/07,3
5692492,0.19,2016/09/04,10
5692807,3.21,2019/06/17,164
5692870,,,0
5693978,0.02,2015/03/22,1
5694862,0.77,2019/06/13,40
5695055,0.08,2018/07/28,4
5695509,,,0
5695523,2.23,2019/07/03,107
5695566,0.04,2015/04/08,2
5697062,0.07,2015/10/24,3
5697237,0.2,2018/05/23,6
5697517,0.34,2017/09/28,17
5697556,1.21,2019/06/28,58
5699348,3.3,2019/06/23,166
5705775,0.06,2019/02/20,3
5706202,0.05,2017/10/15,1
5706280,0.1,2018/08/10,3
5707711,2.69,2019/06/18,138
5707888,0.12,2016/01/03,6
5708360,0.03,2017/01/31,1
5715049,4.57,2019/06/23,238
5717355,1.73,2019/06/02,3
5717674,0.17,2016/10/18,8
5718494,0.13,2017/09/15,3
5718935,0.25,2018/01/02,13
5719742,0.16,2019/06/04,8
5720133,0.24,2017/03/25,11
5720569,0.29,2017/10/23,15
5720988,0.19,2016/07/06,8
5725154,0.04,2015/04/12,2
5726139,,,0
5726773,0.36,2016/09/26,18
5727093,0.02,2015/04/08,1
5727850,0.28,2019/05/21,12
5728014,0.19,2019/01/01,9
5728500,0.66,2017/01/23,34
5728502,1.32,2019/06/30,67
5728806,0.06,2015/09/01,3
5729118,0.74,2019/06/12,38
5729222,0.38,2019/07/07,20
5729530,,,0
5735314,4.84,2019/07/04,249
5735323,,,0
5735447,,,0
5736059,0.47,2019/07/01,24
5736925,4.46,2019/07/04,232
5737678,,,0
5737759,0.12,2018/11/07,1
5738785,0.35,2019/05/19,3
5739031,0.93,2018/07/29,48
5742615,0.12,2019/06/25,6
5742795,0.04,2015/06/14,2
5743959,0.12,2016/08/16,6
5746781,0.69,2018/09/17,34
5748301,3.45,2019/06/26,175
5749147,0.45,2018/10/02,11
5749382,1.38,2019/06/03,14
5749889,,,0
5756241,,,0
5756464,0.11,2018/03/31,3
5756476,0.4,2019/06/17,21
5756643,,,0
5756767,,,0
5757333,0.08,2019/04/20,4
5757509,,,0
5758234,1.58,2019/06/18,82
5760510,0.34,2019/05/25,17
5760776,0.16,2019/01/02,8
5761032,1.12,2019/07/03,58
5761564,,,0
5762947,1.93,2019/05/27,100
5763191,2.09,2019/06/23,105
5766499,,,0
5766895,0.12,2017/05/29,6
5769218,,,0
5770283,0.06,2018/08/05,3
5770483,1.09,2019/06/14,55
5771361,0.02,2015/03/30,1
5771366,3.06,2019/06/30,151
5771655,0.02,2015/06/19,1
5773199,0.93,2019/07/04,48
5774245,0.1,2017/10/03,5
5779471,0.24,2016/11/13,9
5779752,0.08,2015/10/07,4
5783307,,,0
5783517,1.17,2019/06/26,61
5783899,6.1,2019/06/27,315
5783925,3.49,2019/06/30,181
5784146,0.19,2018/08/31,9
5784897,0.8,2017/12/22,41
5789606,3.92,2019/06/29,200
5790990,0.49,2018/08/27,16
5791540,0.05,2017/06/13,2
5791707,1.42,2019/06/25,71
5792144,0.04,2015/07/28,2
5792453,0.24,2016/11/06,9
5793707,2.29,2019/06/23,117
5794806,0.22,2019/01/04,11
5796405,0.12,2017/09/19,6
5797398,,,0
5803068,0.55,2018/01/01,27
5803875,1.57,2019/06/20,81
5804170,,,0
5804184,0.25,2019/06/23,13
5804451,0.28,2019/02/26,14
5805232,,,0
5805561,,,0
5806273,3.04,2019/06/08,157
5806416,2.35,2019/06/24,122
5806687,0.02,2015/05/05,1
5806803,5.72,2019/06/24,136
5806817,2.35,2019/06/01,120
5806829,,,0
5811254,0.24,2018/10/04,12
5811500,0.93,2019/05/20,47
5812875,,,0
5816130,0.58,2019/03/30,30
5816145,0.91,2019/03/13,47
5816151,0.92,2019/05/12,47
5818551,0.82,2019/05/23,28
5821886,0.06,2015/07/01,3
5823337,0.05,2016/08/11,2
5823579,2.68,2019/06/16,135
5824543,0.32,2019/04/30,2
5825173,1.18,2019/06/23,61
5825911,0.24,2018/12/29,12
5826468,,,0
5826475,2.5,2019/07/02,129
5826518,1.45,2019/06/30,36
5826700,0.7,2017/03/26,36
5831012,0.04,2018/04/24,2
5833530,,,0
5834668,0.15,2019/06/01,7
5838858,2.1,2018/08/14,108
5839029,1.08,2019/05/31,56
5840936,0.04,2017/07/15,2
5842819,0.02,2015/06/03,1
5845124,0.12,2016/06/06,6
5846050,0.94,2019/06/03,45
5846654,0.07,2016/02/14,3
5846745,3,2019/07/05,153
5847182,,,0
5847724,,,0
5847793,,,0
5848422,0.07,2016/01/20,3
5848515,0.1,2015/10/26,5
5849386,2.86,2019/06/27,148
5849810,2.48,2019/06/24,127
5849991,0.65,2019/06/03,10
5850040,2.24,2019/06/24,116
5850148,0.59,2019/04/22,30
5850978,0.02,2015/06/17,1
5851054,0.25,2017/12/10,12
5856685,0.39,2019/04/23,13
5856760,0.14,2017/04/18,7
5857212,,,0
5857515,,,0
5857519,0.17,2018/08/11,8
5857692,1.14,2019/06/12,47
5858505,0.92,2019/01/03,46
5858757,0.11,2017/03/01,4
5859030,0.05,2016/11/29,2
5860123,0.14,2019/05/11,6
5861303,0.22,2019/06/28,11
5861963,0.31,2019/03/31,16
5866656,,,0
5869197,0.07,2015/12/28,3
5870127,4.14,2019/06/22,213
5871372,2.24,2019/07/02,85
5872177,0.24,2016/05/12,12
5873309,,,0
5873714,0.37,2016/11/28,19
5874326,1.31,2019/06/23,68
5875384,0.04,2016/12/05,2
5878382,0.1,2016/06/12,5
5881122,1.15,2019/06/10,44
5881858,,,0
5882068,0.78,2019/06/20,11
5882725,1.42,2019/06/25,73
5883159,0.35,2018/05/24,17
5883655,,,0
5885101,0.09,2017/09/02,3
5885201,0.8,2019/06/01,40
5885280,1.05,2019/03/16,53
5885396,0.9,2019/05/22,46
5885402,0.69,2019/05/28,35
5885542,0.84,2019/02/23,43
5889379,0.69,2019/06/09,15
5891777,1.22,2019/05/21,62
5892693,4.82,2019/06/13,248
5892733,0.13,2019/05/28,7
5893277,0.31,2019/03/25,5
5894720,0.23,2018/08/26,11
5894824,0.83,2019/01/02,43
5895056,0.81,2017/10/12,40
5895082,1.12,2019/02/28,55
5897622,2.17,2019/07/03,67
5899598,2.54,2019/06/20,118
5902510,0.6,2018/03/19,31
5903889,0.08,2017/06/25,2
5904098,1.06,2016/07/08,55
5904178,,,0
5904490,0.02,2015/07/16,1
5904522,0.02,2015/10/26,1
5904538,,,0
5905128,1.13,2019/06/08,57
5905501,1.15,2018/01/03,59
5913433,0.1,2015/10/12,5
5915351,0.25,2018/08/26,12
5916713,0.45,2019/06/06,16
5917209,0.04,2017/06/26,1
5917563,0.7,2018/09/30,34
5917687,,,0
5918053,0.16,2017/12/21,8
5918356,0.08,2018/02/19,4
5919646,0.32,2019/07/07,14
5925343,1.85,2019/06/26,94
5925550,0.03,2016/07/30,1
5926854,0.54,2017/11/25,28
5926953,3.02,2019/06/24,152
5927152,,,0
5928949,,,0
5931103,3.07,2019/06/28,99
5931824,,,0
5932543,0.27,2018/04/08,6
5934108,0.08,2015/08/24,4
5934255,2.99,2019/06/26,143
5935275,0.06,2015/09/02,3
5936796,0.09,2017/08/16,3
5939328,,,0
5940268,3.05,2019/07/06,154
5940868,0.14,2017/01/04,6
5940920,0.53,2019/05/11,27
5941888,0.08,2015/10/14,4
5942962,0.55,2018/12/02,26
5943770,0.02,2015/06/15,1
5944460,0.13,2017/06/22,4
5944801,1.18,2019/07/05,60
5945548,0.13,2018/08/31,6
5946137,0.08,2015/07/01,4
5954466,0.41,2019/04/16,21
5956257,,,0
5957111,0.03,2016/07/06,1
5958299,3.08,2019/07/04,158
5965198,0.42,2019/03/20,21
5965946,0.78,2019/06/23,37
5967998,0.86,2019/07/05,37
5977676,1.17,2019/06/19,59
5978999,2.33,2018/01/03,104
5979675,1.81,2019/06/29,91
